ID,country,sector_trabajo,area_performance,profesion,cargo_trabajo_actual,actividad_institucion,sabe_programar,años_exp_programacion,niv_conocimiento_programacion,javascript,react,react_native,typescript,node_js,express,next_js,python,java,angular,mongo_db,solidity,unity,net,aws,fue_recomendado,orientacion,preferencia_rol_ia,nivel_estudio_dev,interes_resolver_problemas_inf_dev,capacidad_enfoque_dev,interes_conocimiento_programacion_dev,flexibilidad_cambios_at_work_dev,considera_importante_etica_ddhh_dev,considera_formacion_sector_publico_en_ia_dev,nivel_estudio_pm,mente_abierta_pm,interes_agile_pm,virtud_confiabilidad_pm,virtud_liderazgo_pm,virtud_proactividad_pm,virtud_valoracion_pm,virtud_seguimiento_proyectos_pm,virtud_persona_organizada_pm,interes_soft_seguimiento_proyectos_pm,considera_importante_etica_ddhh_pm,considera_formacion_sector_publico_en_ia_pm,nivel_estudio_ds,interes_proyeccion_datos_ds,interes_visualizaciones_ds,considera_util_decisiones_datos_ds,interes_volumens_datos_ds,sabe_aplicar_metodologias_ds,virtud_innovacion_ds,interes_deteccion_patrones_ds,considera_importante_etica_ddhh_ds,considera_formacion_sector_publico_en_ia_ds,verticales_ds,nivel_ingles_ds,score,mod_gob_datos_TERMINADO,mod_design_desploy_TERMINADO,mod_gob_ia_TERMINADO,mod_react_basic_TERMINADO,mod_react_avanzado_TERMINADO,mod_node_js_TERMINADO,mod_javascript_TERMINADO,mod_challenge_backenv_TERMINADO,mod_node_js_CURSANDO,mod_react_avanzado_CURSANDO,mod_design_desploy_CURSANDO,mod_gob_datos_CURSANDO,mod_gob_ia_CURSANDO,niv_estudio_perfil_dev,niv_estudio_perfil_ds,niv_estudio_perfil_pm,nivel_estudio,considera_importante_etica_ddhh,considera_formacion_sector_publico_en_ia,perfil
A0046,Argentina,Sector Público,Administración Pública,Técnico en Comunicaciones,Responsable It,"Estudiante de 4to año Medicina y Ayudante de Catedra Histologia,",principiante,,,,,,,,,,,,,,,,,,SI,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),9,9,9,10,10,10,10,7,7,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,101,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A0047,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,3,7,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,49,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,2
A0048,Argentina,Sector Privado,Salud,Estudiante,Asistente,No,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento bajo,JR,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,9,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,58,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,solo_sabe_programar,,,solo_sabe_programar,0,0,3
A0049,Argentina,Sector Privado,Otras,Analista de Informacion y digitalizacion,Analista back office,no,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento bajo,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,9,9,10,9,10,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,54,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0050,Argentina,Sector Privado,Otras,Soy estudiante de Ing. en Sistemas de Información. Trabajo como asesora informática en el Colegio de Fonoaudiólogos de Tucumán.,Asesora informática,Ayudantía en Análisis Matemático en UTN-FRT,solo_sabe_programar,1 a 3 años,Nivel de conocimiento intermedio,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,SSR,Sin Conocimiento,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,9,7,10,10,9,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,54,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0051,Argentina,Sector Público,Salud,Técnico Informático,Soporte Técnico,No ejerzo otro tipo de actividad,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,9,7,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A0052,Argentina,Sector Privado,Tecnología e Innovación,Administrador de sistemas,Jefe de sistemas,No,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,8,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,57,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A0053,Peru,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),3,10,10,10,10,10,10,10,10,IA y Justicia,"Avanzado (C1, C2)",83,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A0054,Argentina,No trabajo,,,,,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento bajo,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,NO,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),7,8,8,8,9,10,10,10,10,IA y educación,"Avanzado (C1, C2)",80,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A0055,Argentina,Sector Privado,Salud,Medico,Medico,Ayudante de catedra universitario de fisiologia medica.,principiante,,,,,,,,,,,,,,,,,,SI,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,7,9,10,6,7,7,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,96,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,,,grad_av_sin_IA,grad_av_sin_IA,7,7,3
A0056,Paraguay,Sector Privado,Otras,"Abogado, Legaltech, Informatico y Tecnologia","Tecnología, Diseños Web, Automatización de Despachos Judiciales",Cursos y Webinarios Virtuales,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,10,8,10,10,9,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0057,Peru,Sector Público,Justicia,Abogado,Asesor Legal,no,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,6,5,8,8,9,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,44,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,2
A0058,Argentina,Sector Público,Justicia,Ingenieia,CORDINADOR,No,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,9,8,9,9,10,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,53,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0059,Argentina,Sector Público,Educación,Profesor de educación física,Docente,No,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0060,Argentina,Sector Público,Salud,Estudiante de medicina y docente uba,Auxiliar docente,Ayudantía en anatomía- facultad de medicina /laboratorio de imagenes,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,9,9,10,9,9,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,53,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0061,Peru,Sector Privado,Otras,Ingeniería Industrial,Asistente,Antes participaba como voluntario para gestionar una rama estudantil.,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),7,9,8,9,9,9,9,6,9,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,95,0,0,0,TERMINO,TERMINO,TERMINADO,0,TERMINO,0,CURSANDO,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A0062,Argentina,Sector Público,Otras,Diseñadora Gráfica,cajera,Freelancer Diseño Gráfico,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,6,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A0063,Argentina,Sector Privado,Otras,Analista prevención del fraude,Analista,No,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,7,8,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,54,TERMINO,0,TERMINO,0,0,0,0,0,0,0,0,CURSANDO,0,principiante,,,principiante,0,0,3
A0064,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,9,7,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A0065,Argentina,Sector Público,Administración Pública,Abogado,Asesor jurídico senior,Soy profesor adjunto de Derecho Administrativo I en la UNLP,principiante,,,,,,,,,,,,,,,,,,SI,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,10,10,10,10,IA y Sector Público,"Avanzado (C1, C2)",90,0,0,0,0,0,0,0,0,0,CURSANDO,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A0066,Brasil,Sector Privado,Justicia,ABOGADO,ABOGADO,Colaboración en Instituciones,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento bajo,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,9,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,58,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0067,Republica Dominicana,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),9,8,8,8,8,9,8,10,9,IA y Sector Público,"Intermedio (B1, B2)",77,0,0,0,0,0,0,0,TERMINO,0,CURSANDO,0,0,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A0068,Colombia,Sector Privado,Otras,Ingeniero Mecánico,Representante Legal,Trabaje en grupo de investigación en energias renovables,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento bajo,JR,JR,JR,JR,JR,JR,JR,JR,JR,JR,JR,Sin Conocimiento,Sin Conocimiento,JR,JR,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0069,Guatemala,Sector Público,Administración Pública,Ingeniero civil,Especialista en adquisiciones,No,solo_sabe_programar,'+10 años,Nivel de conocimiento intermedio,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,SSR,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,9,10,9,9,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,56,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,solo_sabe_programar,,,solo_sabe_programar,0,0,3
A0070,Argentina,Sector Privado,Justicia,Abogada,Abogada,"Investigación en Centro Regional, Investigación en Grupos de la Facultad, Docencia en Cátedra de Derecho Constitucional, Colaboración en Cruz Roja Mar del Plata",principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,9,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,58,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0071,Argentina,Sector Público,Administración Pública,CONTADOR,ANALISTA CONTABLE,NO,principiante,,,,,,,,,,,,,,,,,,SI,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,9,10,9,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,108,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A0072,Argentina,Sector Público,Administración Pública,Licenciado en Ciencia Política,Director de Infraestructura en Subsecretaría de Asuntos Portuarios,"Sí, soy docente de Economía Social y Solidaria en la Universidad de Quilmes",principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0073,Argentina,Sector Privado,Educación,Docente,Docente,NO,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,6,8,7,6,8,6,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,40,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,2
A0074,Argentina,Sector Privado,Educación,Tutoría en entorno virtual. Docencia,Tutor,Estudiante,solo_sabe_programar,1 a 3 años,Nivel de conocimiento intermedio,,,,,,,,JR,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,8,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,57,0,0,0,0,0,0,0,0,0,0,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0075,Argentina,Sector Privado,Salud,Medico (actualmente en PFO),Medico,Soy ayudante universitario ( 3 años ejerciendo) en la asignatura de fisiología medica,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,9,10,10,10,6,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,52,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0076,Argentina,Sector Privado,Tecnología e Innovación,Consultor Salesforce,Associate,No,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,9,10,10,9,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,56,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A0077,Argentina,Sector Privado,Salud,Acompañante Terapeutico,Cuidador Domiciliario,no,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento intermedio,JR,JR,JR,Sin Conocimiento,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,solo_sabe_programar,,,solo_sabe_programar,0,0,3
A0078,Argentina,Sector Privado,Tecnología e Innovación,Diseñador gráfico,Senior Designer,Docencia,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,7,7,9,10,9,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,51,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0079,Argentina,Sector Público,Educación,Docente e investigador,Investigador en el Instituto de Educación,Docente e la Universidad de Lomas de Zamora,solo_sabe_programar,1 a 3 años,Nivel de conocimiento bajo,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0080,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,5,8,9,7,9,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,46,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,2
A0081,Argentina,Sector Privado,Salud,Médica,Desarrollo web freelance,No,solo_sabe_programar,1 a 3 años,Nivel de conocimiento intermedio,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,8,9,10,8,10,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,52,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0082,Argentina,Sector Público,Administración Pública,Administrativo,Administrativo,Emprendimiento propio,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,8,6,9,7,9,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,48,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,2
A0083,Argentina,Sector Privado,Otras,Artista  compositor a,Artista,Proyecto de ley senal universal de ayuda,principiante,,,,,,,,,,,,,,,,,,SI,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),8,0,10,10,10,10,10,10,10,IA y ética,"Avanzado (C1, C2)",78,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A0084,Brasil,No trabajo,,,,,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento intermedio,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,SR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,JR,Sin Conocimiento,,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,0,0,0,0,solo_sabe_programar,,,solo_sabe_programar,0,0,3
A0085,Republica Dominicana,Sector Público,Administración Pública,Auditor de calidad,Analista,"Investigación, desarrollo de proyectos ,coach",principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",10,10,10,10,10,10,10,10,10,IA y Sector Público,"Intermedio (B1, B2)",90,0,0,0,0,0,0,0,TERMINO,0,CURSANDO,0,0,0,,grado_av_con_IA,,grado_av_con_IA,0,0,3
A0086,Argentina,No trabajo,,,,,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento intermedio,JR,JR,Sin Conocimiento,JR,JR,Sin Conocimiento,Sin Conocimiento,JR,JR,JR,JR,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0087,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,8,8,10,9,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,54,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0088,Argentina,Sector Privado,Tecnología e Innovación,Analista de sistema,Soporte tecnico,no,solo_sabe_programar,1 a 3 años,Nivel de conocimiento alto,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,10,6,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0089,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,8,8,9,9,9,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,50,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,2
